endpoint,params,timestamp,row_count
2010/acs5/tract,state=38; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:02.778764,14145
2010/acs5/tract,state=39; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:06.838088,203688
2010/acs5/tract,state=40; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:09.141466,72174
2010/acs5/tract,state=41; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:11.512426,57546
2010/acs5/tract,state=42; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:15.989084,222042
2010/acs5/tract,state=44; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:17.987799,16836
2010/acs5/tract,state=45; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:20.582439,76107
2010/acs5/tract,state=46; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:22.078423,15318
2010/acs5/tract,state=47; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:24.795148,103293
2010/acs5/tract,state=48; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:31.151514,363285
2010/acs5/tract,state=49; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:33.544831,40572
2010/acs5/tract,state=50; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:35.162271,12696
2010/acs5/tract,state=51; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:38.435791,131583
2010/acs5/tract,state=53; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:41.137408,100602
2010/acs5/tract,state=54; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:42.78189,33396
2010/acs5/tract,state=55; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:45.439253,97221
2010/acs5/tract,state=56; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:46.87499,9108
2020/acs5/state,B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:48.980278,1470
2020/acs5/county,B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:51.442393,93240
2020/acs5/tract,state=01; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:53.523525,43110
2020/acs5/tract,state=04; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:55.871464,52950
2020/acs5/tract,state=05; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:57.716184,24690
2020/acs5/tract,state=06; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:04.162994,273870
2020/acs5/tract,state=08; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:05.955493,43410
2020/acs5/tract,state=09; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:07.464151,26490
2020/acs5/tract,state=10; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:08.720868,7860
2020/acs5/tract,state=11; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:09.878423,6180
2020/acs5/tract,state=12; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:14.032684,154800
2020/acs5/tract,state=13; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:16.481696,83880
2020/acs5/tract,state=16; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:17.786101,13680
2020/acs5/tract,state=17; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:20.376775,97950
2020/acs5/tract,state=18; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:22.404542,50880
2020/acs5/tract,state=19; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:23.947235,26880
2020/acs5/tract,state=20; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:25.349494,24870
2020/acs5/tract,state=21; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:27.000645,39180
2020/acs5/tract,state=22; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:28.86161,41640
2020/acs5/tract,state=23; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:30.066467,12210
2020/acs5/tract,state=24; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:32.013348,44250
2020/acs5/tract,state=25; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:34.685473,48600
2020/acs5/tract,state=26; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:37.407847,90510
2020/acs5/tract,state=27; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:39.335461,45150
2020/acs5/tract,state=28; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:40.902181,26340
2020/acs5/tract,state=29; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:42.83829,49620
2020/acs5/tract,state=30; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:44.113321,9570
2020/acs5/tract,state=31; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:45.572633,16590
2020/acs5/tract,state=32; vars=B19013_001;B17001_002;B17001_001;B15003_002;B15003_003;B15003_004;B15003_005;B15003_006;B15003_007;B15003_008;B15003_009;B15003_010;B15003_011;B15003_012;B15003_013;B15003_014;B15003_015;B15003_016;B15003_017;B15003_018;B15003_001;B23025_005;B23025_003;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:57:47.068674,23370
